"TYP";"ID";"WOJEWODZTWO";"POWIAT";"GMINA";"TERC";"MIEJSCOWOSC";"SIMC";"NAZWA_PELNA_STAND";"ULIC";"NR_PORZADKOWY";"X92";"Y92"
"AP";"4856464";"DOLNOŚLĄSKIE";"bolesławiecki";"Bolesławiec";"0201011";"BOLESŁAWIEC";"0935989";"UL DOLNE MŁYNY";"04044";"22";"259869";"383346"
"AP";"4821509";"DOLNOŚLĄSKIE";"bolesławiecki";"Bolesławiec";"0201011";"BOLESŁAWIEC";"0935989";"UL TADEUSZA KOŚCIUSZKI";"09582";"49";"260547";"386341"
"AP";"4821509";"DOLNOŚLĄSKIE";"bolesławiecki";"Bolesławiec";"0201011";"BOLESŁAWIEC";"0935989";"UL TADEUSZA KOŚCIUSZKI";"09582";"47";"260524";"386362"
"AP";"4821509";"DOLNOŚLĄSKIE";"bolesławiecki";"Bolesławiec";"0201011";"BOLESŁAWIEC";"0935989";"UL TADEUSZA KOŚCIUSZKI";"09582";"45";"260495";"386348"
"AP";"4821509";"DOLNOŚLĄSKIE";"bolesławiecki";"Bolesławiec";"0201011";"BOLESŁAWIEC";"0935989";"UL TADEUSZA KOŚCIUSZKI";"09582";"47A";"260519";"386329"
"AP";"4821509";"DOLNOŚLĄSKIE";"bolesławiecki";"Bolesławiec";"0201011";"BOLESŁAWIEC";"0935989";"UL TADEUSZA KOŚCIUSZKI";"09582";"43";"260546";"386296"
"AP";"4821509";"DOLNOŚLĄSKIE";"bolesławiecki";"Bolesławiec";"0201011";"BOLESŁAWIEC";"0935989";"UL TADEUSZA KOŚCIUSZKI";"09582";"41";"260528";"386246"
"AP";"4821509";"DOLNOŚLĄSKIE";"bolesławiecki";"Bolesławiec";"0201011";"BOLESŁAWIEC";"0935989";"UL TADEUSZA KOŚCIUSZKI";"09582";"39";"260514";"386270"
"AP";"4821509";"DOLNOŚLĄSKIE";"bolesławiecki";"Bolesławiec";"0201011";"BOLESŁAWIEC";"0935989";"UL TADEUSZA KOŚCIUSZKI";"09582";"39A";"260500";"386242"
"AP";"4821509";"DOLNOŚLĄSKIE";"bolesławiecki";"Bolesławiec";"0201011";"BOLESŁAWIEC";"0935989";"UL TADEUSZA KOŚCIUSZKI";"09582";"37";"260479";"386273"
"AP";"4821509";"DOLNOŚLĄSKIE";"bolesławiecki";"Bolesławiec";"0201011";"BOLESŁAWIEC";"0935989";"UL TADEUSZA KOŚCIUSZKI";"09582";"37A";"260472";"386227"
"AP";"4853555";"DOLNOŚLĄSKIE";"bolesławiecki";"Bolesławiec";"0201011";"BOLESŁAWIEC";"0935989";"UL TADEUSZA KOŚCIUSZKI";"09582";"6A";"260914";"383431"
"AP";"4844817";"DOLNOŚLĄSKIE";"bolesławiecki";"Bolesławiec";"0201011";"BOLESŁAWIEC";"0935989";"UL TADEUSZA KOŚCIUSZKI";"09582";"32";"261121";"384233"
"AP";"4844816";"DOLNOŚLĄSKIE";"bolesławiecki";"Bolesławiec";"0201011";"BOLESŁAWIEC";"0935989";"UL TADEUSZA KOŚCIUSZKI";"09582";"34";"260988";"384353"
"AP";"4844816";"DOLNOŚLĄSKIE";"bolesławiecki";"Bolesławiec";"0201011";"BOLESŁAWIEC";"0935989";"UL TADEUSZA KOŚCIUSZKI";"09582";"40";"261049";"384354"
"AP";"4844816";"DOLNOŚLĄSKIE";"bolesławiecki";"Bolesławiec";"0201011";"BOLESŁAWIEC";"0935989";"UL TADEUSZA KOŚCIUSZKI";"09582";"42";"261044";"384356"
"AP";"4844816";"DOLNOŚLĄSKIE";"bolesławiecki";"Bolesławiec";"0201011";"BOLESŁAWIEC";"0935989";"UL TADEUSZA KOŚCIUSZKI";"09582";"44";"261029";"384362"
"AP";"4844816";"DOLNOŚLĄSKIE";"bolesławiecki";"Bolesławiec";"0201011";"BOLESŁAWIEC";"0935989";"UL TADEUSZA KOŚCIUSZKI";"09582";"46";"261023";"384364"
"AP";"4844816";"DOLNOŚLĄSKIE";"bolesławiecki";"Bolesławiec";"0201011";"BOLESŁAWIEC";"0935989";"UL TADEUSZA KOŚCIUSZKI";"09582";"48";"261008";"384370"
"AP";"4844816";"DOLNOŚLĄSKIE";"bolesławiecki";"Bolesławiec";"0201011";"BOLESŁAWIEC";"0935989";"UL TADEUSZA KOŚCIUSZKI";"09582";"50";"261002";"384372"
"AP";"4841903";"DOLNOŚLĄSKIE";"bolesławiecki";"Bolesławiec";"0201011";"BOLESŁAWIEC";"0935989";"UL TADEUSZA KOŚCIUSZKI";"09582";"52";"260979";"384390"
"AP";"4841903";"DOLNOŚLĄSKIE";"bolesławiecki";"Bolesławiec";"0201011";"BOLESŁAWIEC";"0935989";"UL TADEUSZA KOŚCIUSZKI";"09582";"54";"260981";"384395"
"AP";"4844816";"DOLNOŚLĄSKIE";"bolesławiecki";"Bolesławiec";"0201011";"BOLESŁAWIEC";"0935989";"UL TADEUSZA KOŚCIUSZKI";"09582";"56";"261085";"384341"
"AP";"4844817";"DOLNOŚLĄSKIE";"bolesławiecki";"Bolesławiec";"0201011";"BOLESŁAWIEC";"0935989";"UL TADEUSZA KOŚCIUSZKI";"09582";"56A";"261127";"384325"
"AP";"4844817";"DOLNOŚLĄSKIE";"bolesławiecki";"Bolesławiec";"0201011";"BOLESŁAWIEC";"0935989";"UL TADEUSZA KOŚCIUSZKI";"09582";"56B";"261168";"384309"
"AP";"4844817";"DOLNOŚLĄSKIE";"bolesławiecki";"Bolesławiec";"0201011";"BOLESŁAWIEC";"0935989";"UL TADEUSZA KOŚCIUSZKI";"09582";"56C";"261178";"384337"
"AP";"4844817";"DOLNOŚLĄSKIE";"bolesławiecki";"Bolesławiec";"0201011";"BOLESŁAWIEC";"0935989";"UL TADEUSZA KOŚCIUSZKI";"09582";"56D";"261129";"384352"
"AP";"4841903";"DOLNOŚLĄSKIE";"bolesławiecki";"Bolesławiec";"0201011";"BOLESŁAWIEC";"0935989";"UL TADEUSZA KOŚCIUSZKI";"09582";"56E";"261088";"384369"
"AP";"4844817";"DOLNOŚLĄSKIE";"bolesławiecki";"Bolesławiec";"0201011";"BOLESŁAWIEC";"0935989";"UL TADEUSZA KOŚCIUSZKI";"09582";"36A";"261129";"384300"
"AP";"6769508";"PODKARPACKIE";"bieszczadzki";"Lutowiska";"1801052";"DWERNIK";"0356151";"";"99999";"1";"765528";"155988"
"AP";"6766595";"PODKARPACKIE";"bieszczadzki";"Lutowiska";"1801052";"DWERNIK";"0356151";"";"99999";"2";"765442";"156137"
"AP";"6766595";"PODKARPACKIE";"bieszczadzki";"Lutowiska";"1801052";"DWERNIK";"0356151";"";"99999";"3";"765349";"156157"
"AP";"6766594";"PODKARPACKIE";"bieszczadzki";"Lutowiska";"1801052";"DWERNIK";"0356151";"";"99999";"4";"765255";"156238"
"AP";"6763680";"PODKARPACKIE";"bieszczadzki";"Lutowiska";"1801052";"DWERNIK";"0356151";"";"99999";"6";"764888";"156539"
"AP";"6763679";"PODKARPACKIE";"bieszczadzki";"Lutowiska";"1801052";"DWERNIK";"0356151";"";"99999";"7";"764793";"156548"
"AP";"6763679";"PODKARPACKIE";"bieszczadzki";"Lutowiska";"1801052";"DWERNIK";"0356151";"";"99999";"8";"764751";"156484"
"AP";"6760765";"PODKARPACKIE";"bieszczadzki";"Lutowiska";"1801052";"DWERNIK";"0356151";"";"99999";"10";"764531";"156881"
"AP";"6760765";"PODKARPACKIE";"bieszczadzki";"Lutowiska";"1801052";"DWERNIK";"0356151";"";"99999";"11";"764449";"156872"
"AP";"6760765";"PODKARPACKIE";"bieszczadzki";"Lutowiska";"1801052";"DWERNIK";"0356151";"";"99999";"12";"764475";"156819"
"AP";"6760765";"PODKARPACKIE";"bieszczadzki";"Lutowiska";"1801052";"DWERNIK";"0356151";"";"99999";"13";"764489";"156743"
"AP";"6763678";"PODKARPACKIE";"bieszczadzki";"Lutowiska";"1801052";"DWERNIK";"0356151";"";"99999";"14";"764475";"156640"
"AP";"6792806";"PODKARPACKIE";"bieszczadzki";"Lutowiska";"1801052";"DWERNIK";"0356151";"";"99999";"23";"763759";"154130"
"AP";"6792806";"PODKARPACKIE";"bieszczadzki";"Lutowiska";"1801052";"DWERNIK";"0356151";"";"99999";"24";"763751";"154100"
"AP";"6798632";"PODKARPACKIE";"bieszczadzki";"Lutowiska";"1801052";"DWERNIK";"0356151";"";"99999";"29";"763661";"153704"
"AP";"6798632";"PODKARPACKIE";"bieszczadzki";"Lutowiska";"1801052";"DWERNIK";"0356151";"";"99999";"30";"763595";"153668"
"AP";"6798632";"PODKARPACKIE";"bieszczadzki";"Lutowiska";"1801052";"DWERNIK";"0356151";"";"99999";"31";"763639";"153775"
"AP";"6763680";"PODKARPACKIE";"bieszczadzki";"Lutowiska";"1801052";"DWERNIK";"0356151";"";"99999";"5";"764913";"156542"
"AP";"6763679";"PODKARPACKIE";"bieszczadzki";"Lutowiska";"1801052";"DWERNIK";"0356151";"";"99999";"6A";"764864";"156559"
"AP";"4859375";"DOLNOŚLĄSKIE";"bolesławiecki";"Bolesławiec";"0201011";"BOLESŁAWIEC";"0935989";"UL ZGORZELECKA";"26030";"26A";"259408";"383290"
"AP";"4859375";"DOLNOŚLĄSKIE";"bolesławiecki";"Bolesławiec";"0201011";"BOLESŁAWIEC";"0935989";"UL ZGORZELECKA";"26030";"25";"259376";"383281"
"AP";"4859375";"DOLNOŚLĄSKIE";"bolesławiecki";"Bolesławiec";"0201011";"BOLESŁAWIEC";"0935989";"UL ZGORZELECKA";"26030";"26";"259411";"383248"
"AP";"4859376";"DOLNOŚLĄSKIE";"bolesławiecki";"Bolesławiec";"0201011";"BOLESŁAWIEC";"0935989";"UL ZGORZELECKA";"26030";"27";"259566";"383263"
"AP";"4859376";"DOLNOŚLĄSKIE";"bolesławiecki";"Bolesławiec";"0201011";"BOLESŁAWIEC";"0935989";"UL ZGORZELECKA";"26030";"23";"259497";"383234"
"AP";"4859375";"DOLNOŚLĄSKIE";"bolesławiecki";"Bolesławiec";"0201011";"BOLESŁAWIEC";"0935989";"UL ZGORZELECKA";"26030";"22B";"259327";"383221"
"AP";"4859377";"DOLNOŚLĄSKIE";"bolesławiecki";"Bolesławiec";"0201011";"BOLESŁAWIEC";"0935989";"UL ZGORZELECKA";"26030";"31";"259939";"383166"
"AP";"6507303";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL 1 MAJA";"11926";"17";"759376";"179367"
"AP";"6504390";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL 1 MAJA";"11926";"21";"759492";"179504"
"AP";"6504390";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL 1 MAJA";"11926";"23";"759504";"179517"
"AP";"6504390";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL 1 MAJA";"11926";"27";"759520";"179658"
"AP";"6504390";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL 1 MAJA";"11926";"29";"759594";"179629"
"AP";"6513126";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL 1 MAJA";"11926";"1";"758701";"178912"
"AP";"6513127";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL 1 MAJA";"11926";"3";"758768";"178973"
"AP";"6513127";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL 1 MAJA";"11926";"5";"758830";"178908"
"AP";"6513127";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL 1 MAJA";"11926";"7";"758858";"178894"
"AP";"6513127";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL 1 MAJA";"11926";"9";"758970";"178921"
"AP";"6513128";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL 1 MAJA";"11926";"11";"759103";"178980"
"AP";"6513128";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL 1 MAJA";"11926";"13";"759177";"178916"
"AP";"6513128";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL 1 MAJA";"11926";"15";"759204";"178962"
"AP";"6513127";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL 1 MAJA";"11926";"5A";"758795";"178936"
"AP";"6513128";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL 1 MAJA";"11926";"11A";"759123";"178905"
"AP";"6513128";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL 1 MAJA";"11926";"9A";"759022";"178960"
"AP";"6513127";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL 1 MAJA";"11926";"7A";"758911";"178936"
"AP";"6513127";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL 1 MAJA";"11926";"7B";"758863";"178928"
"AP";"6504390";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL 1 MAJA";"11926";"4";"759561";"179558"
"AP";"6501476";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL RZECZNA";"19326";"7";"759380";"179920"
"AP";"6501476";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL RZECZNA";"19326";"9";"759346";"179940"
"AP";"6498562";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL RZECZNA";"19326";"17";"759012";"180167"
"AP";"6498561";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL RZECZNA";"19326";"21";"758877";"180163"
"AP";"6498564";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL RZECZNA";"19326";"30";"759451";"179977"
"AP";"6498562";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL RZECZNA";"19326";"19";"758924";"180151"
"AP";"6498562";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL RZECZNA";"19326";"34";"759141";"180019"
"AP";"4853556";"DOLNOŚLĄSKIE";"bolesławiecki";"Bolesławiec";"0201011";"BOLESŁAWIEC";"0935989";"UL MODŁOWA";"13172";"2A";"261177";"383367"
"AP";"4853557";"DOLNOŚLĄSKIE";"bolesławiecki";"Bolesławiec";"0201011";"BOLESŁAWIEC";"0935989";"UL MODŁOWA";"13172";"2";"261277";"383402"
"AP";"6498562";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL PCK";"15905";"13";"759127";"180109"
"AP";"6498562";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL PCK";"15905";"15";"759117";"180130"
"AP";"6498564";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL PCK";"15905";"4";"759415";"180008"
"AP";"4856464";"DOLNOŚLĄSKIE";"bolesławiecki";"Bolesławiec";"0201011";"BOLESŁAWIEC";"0935989";"UL BOHATERÓW GETTA";"01637";"11/12";"259881";"383429"
"AP";"4856465";"DOLNOŚLĄSKIE";"bolesławiecki";"Bolesławiec";"0201011";"BOLESŁAWIEC";"0935989";"UL BOHATERÓW GETTA";"01637";"3";"260011";"383373"
"AP";"6498562";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL PCK";"15905";"22";"759103";"180195"
"AP";"4859375";"DOLNOŚLĄSKIE";"bolesławiecki";"Bolesławiec";"0201011";"BOLESŁAWIEC";"0935989";"UL POMORSKA";"17088";"3";"259331";"383191"
"AP";"4862288";"DOLNOŚLĄSKIE";"bolesławiecki";"Bolesławiec";"0201011";"BOLESŁAWIEC";"0935989";"UL BOBROWA";"01492";"10";"259221";"383028"
"AP";"4862288";"DOLNOŚLĄSKIE";"bolesławiecki";"Bolesławiec";"0201011";"BOLESŁAWIEC";"0935989";"UL BOBROWA";"01492";"8";"259201";"383072"
"AP";"4862288";"DOLNOŚLĄSKIE";"bolesławiecki";"Bolesławiec";"0201011";"BOLESŁAWIEC";"0935989";"UL RAJSKA";"18403";"24";"259328";"382915"
"AP";"4865201";"DOLNOŚLĄSKIE";"bolesławiecki";"Bolesławiec";"0201011";"BOLESŁAWIEC";"0935989";"UL RAJSKA";"18403";"42";"259285";"382750"
"AP";"4862288";"DOLNOŚLĄSKIE";"bolesławiecki";"Bolesławiec";"0201011";"BOLESŁAWIEC";"0935989";"UL RAJSKA";"18403";"25";"259344";"382886"
"AP";"4862288";"DOLNOŚLĄSKIE";"bolesławiecki";"Bolesławiec";"0201011";"BOLESŁAWIEC";"0935989";"UL RAJSKA";"18403";"23";"259360";"382909"
"AP";"4862288";"DOLNOŚLĄSKIE";"bolesławiecki";"Bolesławiec";"0201011";"BOLESŁAWIEC";"0935989";"UL RAJSKA";"18403";"15";"259362";"382946"
"AP";"6495647";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL STRWIĄŻYK";"21334";"3";"758532";"180438"
"AP";"6492733";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL STRWIĄŻYK";"21334";"7";"758323";"180619"
"AP";"4862288";"DOLNOŚLĄSKIE";"bolesławiecki";"Bolesławiec";"0201011";"BOLESŁAWIEC";"0935989";"UL RAJSKA";"18403";"7/11";"259366";"382965"
"AP";"6492732";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL STRWIĄŻYK";"21334";"11";"758201";"180710"
"AP";"4862288";"DOLNOŚLĄSKIE";"bolesławiecki";"Bolesławiec";"0201011";"BOLESŁAWIEC";"0935989";"UL RAJSKA";"18403";"1/5";"259371";"382989"
"AP";"4865201";"DOLNOŚLĄSKIE";"bolesławiecki";"Bolesławiec";"0201011";"BOLESŁAWIEC";"0935989";"UL RAJSKA";"18403";"32A";"259360";"382809"
"AP";"6492732";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL STRWIĄŻYK";"21334";"15";"758153";"180789"
"AP";"6492732";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL STRWIĄŻYK";"21334";"17";"758075";"180828"
"AP";"4865201";"DOLNOŚLĄSKIE";"bolesławiecki";"Bolesławiec";"0201011";"BOLESŁAWIEC";"0935989";"UL RAJSKA";"18403";"34A";"259354";"382792"
"AP";"4859375";"DOLNOŚLĄSKIE";"bolesławiecki";"Bolesławiec";"0201011";"BOLESŁAWIEC";"0935989";"UL MASARSKA";"12446";"10";"259223";"383130"
"AP";"6492731";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL STRWIĄŻYK";"21334";"21";"757977";"180861"
"AP";"6492731";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL STRWIĄŻYK";"21334";"25";"757876";"180887"
"AP";"4859375";"DOLNOŚLĄSKIE";"bolesławiecki";"Bolesławiec";"0201011";"BOLESŁAWIEC";"0935989";"UL MASARSKA";"12446";"21";"259346";"383089"
"AP";"6492731";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL STRWIĄŻYK";"21334";"29";"757808";"180898"
"AP";"6489818";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL STRWIĄŻYK";"21334";"31";"757814";"180957"
"AP";"4859375";"DOLNOŚLĄSKIE";"bolesławiecki";"Bolesławiec";"0201011";"BOLESŁAWIEC";"0935989";"UL MASARSKA";"12446";"17";"259314";"383102"
"AP";"6489817";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL STRWIĄŻYK";"21334";"35";"757712";"181001"
"AP";"4859375";"DOLNOŚLĄSKIE";"bolesławiecki";"Bolesławiec";"0201011";"BOLESŁAWIEC";"0935989";"UL MASARSKA";"12446";"2";"259263";"383144"
"AP";"6489817";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL STRWIĄŻYK";"21334";"37";"757682";"181013"
"AP";"6495647";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL STRWIĄŻYK";"21334";"2";"758674";"180399"
"AP";"6495647";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL STRWIĄŻYK";"21334";"4";"758601";"180479"
"AP";"6495647";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL STRWIĄŻYK";"21334";"6";"758563";"180531"
"AP";"4859376";"DOLNOŚLĄSKIE";"bolesławiecki";"Bolesławiec";"0201011";"BOLESŁAWIEC";"0935989";"PL PIASTOWSKI";"16050";"16";"259588";"383073"
"AP";"6492734";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL STRWIĄŻYK";"21334";"8";"758518";"180602"
"AP";"6492733";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL STRWIĄŻYK";"21334";"10";"758409";"180622"
"AP";"4859376";"DOLNOŚLĄSKIE";"bolesławiecki";"Bolesławiec";"0201011";"BOLESŁAWIEC";"0935989";"UL 10 MARCA";"12248";"6";"259629";"383146"
"AP";"6492733";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL STRWIĄŻYK";"21334";"12";"758336";"180652"
"AP";"6492732";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL STRWIĄŻYK";"21334";"22";"758031";"180866"
"AP";"6489816";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL STRWIĄŻYK";"21334";"40";"757356";"181149"
"AP";"6486902";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL STRWIĄŻYK";"21334";"50";"757086";"181275"
"AP";"6486901";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL STRWIĄŻYK";"21334";"52";"757025";"181300"
"AP";"6489816";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL STRWIĄŻYK";"21334";"42";"757427";"181208"
"AP";"6489818";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL STRWIĄŻYK";"21334";"33";"757773";"180984"
"AP";"6498561";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL STRWIĄŻYK";"21334";"1B";"758673";"180158"
"AP";"6495647";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL STRWIĄŻYK";"21334";"3A";"758470";"180520"
"AP";"6489819";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL STRWIĄŻYK";"21334";"16";"758233";"180899"
"AP";"6492732";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL STRWIĄŻYK";"21334";"16A";"758192";"180803"
"AP";"6489817";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL STRWIĄŻYK";"21334";"39";"757651";"181015"
"AP";"6492732";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL STRWIĄŻYK";"21334";"16B";"758220";"180799"
"AP";"6489819";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL STRWIĄŻYK";"21334";"16J";"758246";"180950"
"AP";"6489820";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL STRWIĄŻYK";"21334";"16E";"758283";"180876"
"AP";"6489819";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL STRWIĄŻYK";"21334";"18D";"758148";"180888"
"AP";"6489819";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL STRWIĄŻYK";"21334";"18E";"758188";"180890"
"AP";"6492734";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL STRWIĄŻYK";"21334";"8F";"758487";"180669"
"AP";"6492733";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL STRWIĄŻYK";"21334";"9";"758254";"180660"
"AP";"6492732";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL STRWIĄŻYK";"21334";"18A";"758173";"180820"
"AP";"6495647";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL STRWIĄŻYK";"21334";"8A";"758487";"180581"
"AP";"6504390";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL DZIAŁKOWA";"04572";"3";"759569";"179693"
"AP";"6504390";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL DZIAŁKOWA";"04572";"1";"759579";"179678"
"AP";"6513126";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL LOTNIKÓW";"11275";"1";"758578";"178870"
"AP";"6513126";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL LOTNIKÓW";"11275";"3";"758588";"178912"
