"16E36'31""";"51N50'59""";1422072
"18E38'56""";"54N21'35""";2261011
"23E03'48""";"50N29'07""";0611072
"15E30'17""";"52N15'04""";1216042
"22E25'48""";"51N13'09""";0609082
"20E36'07""";"50N53'46""";2661011
"22E15'43""";"52N09'17""";1210062
"14E24'30""";"53N26'02""";3211012
"18E34'01""";"54N26'40""";2264011
"18E27'44""";"54N32'14""";2262011
"16E36'54""";"51N09'24""";0218044
"15E05'12""";"52N01'16""";0802064
"20E37'09""";"52N40'08""";1420082
"15E45'20""";"50N46'17""";0206011
"15E30'51""";"50N49'32""";0206041
"22E15'23""";"52N58'25""";2014011
"18E34'37""";"54N26'53""";2264011
"20E53'33""";"53N00'21""";1422011
"17E55'50""";"51N25'12""";3018074
"20E38'52""";"50N52'38""";2661011
"17E00'03""";"51N03'50""";0264011
"21E08'28""";"51N24'44""";1463011
"20E24'03""";"52N12'10""";1428082
"14E57'49""";"51N46'33""";0811064
"18E57'06""";"51N36'37""";1019011
"17E01'44""";"52N04'16""";3026044
"18E46'55""";"52N25'06""";3009022
"16E35'43""";"50N41'02""";0202011
"20E57'50""";"52N13'08""";1465011
"14E40'29""";"53N20'01""";3206072
"20E56'32""";"52N13'33""";1465011
"18E35'33""";"53N00'40""";0463011
"15E47'12""";"51N31'34""";0216054
"16E25'22""";"51N24'27""";0211044
"16E15'16""";"50N47'17""";0265011
"16E29'29""";"50N50'28""";0219011
"15E17'00""";"51N06'44""";2206072
"15E36'20""";"51N07'15""";0212034
"16E01'59""";"50N46'44""";0603122
"18E33'55""";"52N58'19""";0463011
"20E56'50""";"50N56'42""";2604024
"21E04'57""";"52N14'30""";1465011
"18E43'09""";"53N27'30""";0462011
"19E12'07""";"50N02'33""";1213011
"19E12'33""";"50N02'16""";1213011
"20E03'04""";"50N04'35""";1261011
"17E07'05""";"51N07'05""";0264011
"18E20'49""";"50N03'30""";2411022
"16E31'35""";"52N00'50""";3011054
"16E19'50""";"50N58'06""";0219064
"15E45'40""";"50N54'14""";0261011
"15E30'39""";"51N54'26""";0862011
"16E48'59""";"52N22'51""";3064011
"19E02'11""";"50N05'45""";2477011
"20E45'34""";"52N07'44""";1421035
"19E35'24""";"51N47'09""";1061011
"19E33'05""";"51N42'39""";1061011
"20E56'59""";"52N17'14""";1465011
"16E16'16""";"50N49'37""";0265011
"17E02'09""";"51N07'35""";0264011
"16E52'27""";"51N07'26""";0264011
"16E54'29""";"51N07'17""";0264011
"19E00'08""";"50N15'14""";2469011
"18E54'38""";"50N15'09""";2472011
"21E58'07""";"51N19'32""";0614044
"17E01'52""";"51N05'10""";0264011
"16E30'04""";"50N34'40""";0208041
"16E16'28""";"50N46'16""";0265011
"16E15'20""";"50N45'51""";0265011
"16E17'33""";"50N46'17""";0265011
"21E02'07""";"52N13'24""";1465011
"15E49'48""";"50N54'39""";0261011
"19E26'56""";"50N05'20""";1203035
"15E34'56""";"51N06'39""";0212034
"15E49'58""";"50N47'24""";0206021
"16E09'18""";"51N25'56""";0211011
"16E03'30""";"51N39'53""";0203011
"18E56'42""";"53N03'02""";0405022
"16E06'45""";"51N38'43""";0203011
"19E08'02""";"49N43'41""";2417082
"16E12'03""";"51N12'43""";0262011
"23E26'41""";"51N08'05""";0662011
"22E50'41""";"52N08'03""";1410012
"20E56'07""";"52N16'20""";1465011
"22E22'29""";"53N48'59""";2805011
"22E29'32""";"54N02'08""";2813044
"18E35'05""";"54N22'48""";2261011
"18E37'05""";"54N23'38""";2261011
"18E31'40""";"54N20'52""";2261011
"18E41'34""";"54N23'22""";2261011
"21E07'21""";"52N28'47""";1434095
"18E35'56""";"54N18'34""";2261011
"19E25'04""";"54N09'04""";2861011
"19E23'48""";"54N11'05""";2861011
"19E00'44""";"54N02'38""";2209011
"18E31'23""";"50N08'04""";2473011
"19E02'03""";"53N55'30""";2216054
"18E38'08""";"54N21'26""";2261011
"22E29'29""";"51N14'02""";0663011
"17E44'11""";"54N32'40""";2208011
"16E57'55""";"53N59'42""";2201064
"21E17'43""";"52N14'28""";1412151
"18E00'24""";"53N07'37""";0461011
"17E59'28""";"53N08'02""";0461011
"17E45'31""";"52N51'17""";0419064
"21E07'15""";"52N01'57""";1418015
"18E42'54""";"53N27'08""";0462011
"20E41'32""";"52N26'48""";1414011
"15E54'05""";"51N07'03""";0226021
"14E29'21""";"53N24'59""";3262011
"14E30'46""";"53N28'16""";3262011
"16E14'06""";"53N33'06""";3203014
"15E35'24""";"54N10'24""";3208011
"19E10'35""";"50N17'34""";2475011
"21E18'02""";"53N51'21""";2810011
"20E26'55""";"53N47'09""";2862011
"19E24'41""";"54N11'22""";2861011
"19E58'30""";"53N41'20""";2815011
"14E54'33""";"53N08'09""";3212054
"14E49'58""";"53N33'43""";3204024
"17E01'43""";"54N28'24""";2263011
"15E46'13""";"53N46'33""";3216011
"17E02'40""";"54N28'07""";2263011
"17E01'03""";"54N28'02""";2263011
"17E00'28""";"54N27'46""";2263011
"16E52'46""";"54N34'32""";2212011
"17E22'47""";"53N39'37""";2203011
"17E46'03""";"54N31'44""";2208011
"21E06'17""";"52N14'00""";1465011
"16E24'34""";"54N25'21""";3213011
"18E36'13""";"54N19'42""";2261011
"18E34'32""";"54N25'34""";2264011
"19E01'06""";"52N36'22""";0464011
"20E03'36""";"49N59'01""";1219054
"14E42'19""";"52N44'10""";3210034
"16E06'51""";"54N13'04""";3209012
"18E53'37""";"52N43'58""";0418102
"15E24'47""";"53N09'58""";3202024
"20E57'44""";"52N16'52""";1465011
"14E38'29""";"53N22'22""";3262011
"15E13'06""";"52N59'33""";3210014
"14E24'56""";"52N56'50""";3206034
"18E11'59""";"54N20'03""";2205024
"21E00'02""";"52N12'10""";1465011
"16E22'41""";"54N26'19""";3213011
"17E29'51""";"54N10'58""";2201024
"19E59'06""";"50N05'20""";1261011
"22E33'27""";"51N15'04""";0663011
"19E06'33""";"50N01'15""";2410032
"18E28'08""";"54N24'58""";2261011
"18E28'28""";"54N21'47""";2261011
"18E24'49""";"54N40'32""";2211072
"18E37'41""";"54N14'47""";2204011
"17E56'39""";"52N39'38""";0409034
"17E52'28""";"53N34'41""";0416064
"18E01'24""";"53N07'41""";0461011
"17E54'51""";"53N09'44""";0461011
"18E34'45""";"53N02'46""";0463011
"21E45'46""";"51N08'21""";1409062
"19E10'43""";"52N50'31""";0607102
"19E24'35""";"53N03'56""";0412011
"18E39'32""";"53N01'48""";0463011
"20E04'27""";"50N05'12""";1261011
"22E20'22""";"53N49'48""";2805011
"22E21'37""";"53N48'14""";2805011
"20E27'34""";"53N45'35""";2862011
"20E30'32""";"53N44'29""";2862011
"19E06'36""";"54N13'22""";2210024
"19E49'28""";"54N22'52""";2802011
"20E11'57""";"53N14'33""";2803011
"18E31'58""";"54N30'58""";2262011
"17E01'21""";"51N06'48""";0264011
"18E29'27""";"54N25'49""";2261011
"18E34'42""";"54N23'49""";2261011
"18E39'39""";"54N20'55""";2261011
"21E32'32""";"51N35'34""";1407054
"17E26'28""";"51N49'13""";0225072
"18E26'25""";"53N20'49""";0404011
"18E03'38""";"53N10'09""";0461011
"18E42'06""";"53N55'32""";2214044
"17E57'40""";"53N18'23""";0403044
"17E58'48""";"53N47'33""";2202044
"22E34'06""";"51N12'59""";0663011
"17E33'17""";"53N41'28""";2202011
"17E42'37""";"52N51'43""";0419064
"16E19'53""";"51N48'21""";0812034
"18E18'59""";"52N40'43""";0407064
"18E57'19""";"53N16'57""";0417011
"18E01'18""";"53N06'31""";0461011
"18E14'58""";"52N48'06""";0407011
"17E43'37""";"53N54'02""";2202024
"18E25'22""";"53N20'57""";0404011
"18E41'08""";"53N02'34""";0463011
"21E44'11""";"54N12'25""";2819034
"18E36'29""";"53N01'09""";0463011
"20E28'47""";"53N46'43""";2862011
"17E27'16""";"50N51'59""";1601011
"20E33'58""";"54N08'25""";2809011
"20E48'13""";"54N15'55""";2801011
"20E58'27""";"53N33'52""";2817011
"19E20'24""";"53N43'05""";2807064
"21E22'24""";"54N05'08""";2808011
"19E39'22""";"54N03'55""";2804074
"20E34'47""";"54N07'27""";2809011
"19E05'19""";"50N20'42""";2401011
"20E30'00""";"53N46'25""";2862011
"22E31'58""";"51N11'39""";0663011
"19E24'29""";"54N09'39""";2861011
"21E00'47""";"53N33'58""";2817011
"20E48'55""";"54N15'03""";2801011
"14E29'15""";"53N28'41""";3262011
"14E33'17""";"53N27'38""";3262011
"17E21'28""";"53N40'16""";2203011
"17E45'36""";"54N32'38""";2208011
"17E01'48""";"54N27'48""";2263011
"18E26'09""";"54N27'09""";2205085
"16E51'44""";"54N34'54""";2212011
"20E37'07""";"50N52'49""";2661011
"16E57'50""";"52N53'25""";3001022
"18E14'24""";"54N35'59""";2215031
"18E12'40""";"54N49'42""";2211044
"21E11'53""";"52N09'30""";1465011
"18E34'15""";"54N19'26""";2261011
"18E27'33""";"54N28'18""";2262011
"18E37'57""";"54N19'22""";2261011
"18E37'28""";"54N23'19""";2261011
"18E26'23""";"54N32'18""";2262011
"18E30'34""";"54N20'41""";2261011
"18E25'38""";"54N29'59""";2262011
"16E40'11""";"53N43'21""";3215011
"17E35'21""";"53N08'17""";0410034
"18E35'00""";"53N01'28""";0463011
"18E09'56""";"53N10'16""";0461011
"21E01'49""";"52N14'25""";1465011
"19E05'40""";"52N40'21""";0464011
"18E31'04""";"50N01'02""";2415082
"21E01'29""";"52N13'33""";1465011
"20E02'41""";"51N32'52""";1016011
"19E28'49""";"51N44'28""";1061011
"19E40'46""";"51N23'24""";1062011
"21E00'43""";"52N11'44""";1465011
"19E22'42""";"49N53'26""";2417102
"21E00'17""";"52N13'39""";1465011
"23E25'14""";"51N08'49""";0662011
"21E34'20""";"53N04'53""";1461011
"21E23'15""";"50N56'08""";2607011
"21E04'47""";"51N01'47""";2611011
"21E22'03""";"50N57'04""";2607011
"20E37'53""";"50N51'12""";2661011
"19E01'48""";"50N15'33""";2469011
"23E11'37""";"52N46'06""";2003011
"17E35'12""";"53N41'30""";2202011
"22E04'47""";"53N10'49""";2062011
"20E47'28""";"52N36'02""";1414044
"23E45'16""";"51N10'51""";0603042
"20E57'32""";"52N17'44""";1465011
"19E57'44""";"50N05'56""";1261011
"18E27'43""";"50N01'00""";2415041
"21E07'43""";"51N23'21""";1463011
"20E56'48""";"52N14'09""";1465011
"21E03'42""";"50N02'26""";1216092
"18E33'23""";"54N31'06""";2262011
"16E29'58""";"50N56'36""";0219084
"21E05'36""";"51N02'40""";2611011
"20E59'02""";"50N02'12""";1263011
"21E02'45""";"52N16'14""";1465011
"21E03'24""";"52N03'21""";0408062
"18E31'36""";"50N04'52""";2473011
"21E46'03""";"49N41'28""";3021105
"20E06'13""";"49N19'34""";1217032
"19E02'23""";"50N15'56""";2469011
"19E25'16""";"50N29'31""";2416021
"21E04'45""";"52N14'15""";1465011
"18E11'52""";"50N05'37""";2411011
"19E01'47""";"50N23'26""";1211092
"19E27'54""";"50N15'52""";1212011
"21E00'25""";"50N02'12""";1263011
"20E58'22""";"52N13'16""";1465011
"19E57'10""";"49N17'45""";1217011
"18E26'16""";"50N00'52""";2415041
"18E29'03""";"50N02'37""";0612012
"19E04'03""";"50N18'59""";2401021
"21E22'51""";"50N56'34""";2607011
"20E58'47""";"52N10'48""";1465011
"20E55'09""";"52N13'46""";1465011
"20E45'05""";"52N25'30""";1414011
"22E35'17""";"51N14'58""";0663011
"20E41'32""";"52N26'48""";1414011
"21E03'48""";"52N30'30""";1408044
"19E20'12""";"49N39'03""";2417042
"22E36'31""";"51N15'04""";0663011
"20E40'33""";"49N29'36""";1210152
"20E59'10""";"52N15'20""";1465011
"19E09'44""";"50N16'13""";2475011
"19E05'48""";"50N47'26""";2464011
"18E55'43""";"49N43'40""";2403042
"18E17'29""";"50N12'08""";2411054
"19E52'57""";"50N06'17""";1261011
"20E01'09""";"50N04'27""";1261011
"23E28'57""";"51N08'14""";0662011
"19E18'55""";"49N36'38""";2417042
"23E16'11""";"50N43'47""";0410055
"17E02'23""";"52N24'24""";3064011
"22E33'27""";"51N15'04""";0663011
"21E01'43""";"52N14'29""";1465011
"19E06'58""";"50N16'58""";2475011
"18E56'17""";"50N25'54""";2413072
"16E12'58""";"51N23'44""";0211011
"21E00'00""";"52N12'29""";1465011
"18E09'22""";"54N20'46""";2205025
"18E44'08""";"50N18'17""";2478011
"19E57'34""";"50N05'28""";1261011
"23E25'05""";"50N27'02""";0618011
"22E33'20""";"51N16'10""";0663011
"18E52'56""";"50N06'13""";2408052
"22E36'54""";"51N14'11""";0663011
"19E01'41""";"50N17'53""";2474011
"21E01'27""";"52N14'12""";1465011
"23E16'25""";"50N42'36""";0410055
"22E34'05""";"51N14'48""";0663011
"19E04'28""";"49N34'31""";2417152
"20E30'40""";"49N59'38""";1201072
"19E09'49""";"50N04'59""";2414011
"16E18'53""";"50N51'16""";0219021
"19E00'12""";"49N43'34""";2402011
"21E57'02""";"51N09'14""";0612054
"16E53'16""";"52N24'32""";3064011
"20E02'32""";"49N18'26""";1217052
"19E56'49""";"50N03'56""";1261011
"18E53'56""";"50N07'56""";2408052
"22E42'19""";"51N13'07""";0617011
"21E17'35""";"52N09'57""";1417082
"19E58'25""";"50N02'48""";1261011
"23E10'14""";"53N08'20""";2061011
"18E54'19""";"50N25'41""";2404092
"19E05'46""";"49N29'20""";2417112
"19E07'47""";"50N17'27""";2475011
"22E30'22""";"51N14'43""";0663011
"21E05'32""";"52N09'11""";1465011
"21E06'14""";"52N14'00""";1465011
"19E28'42""";"51N46'09""";1061011
"19E25'32""";"51N44'42""";1061011
"15E37'07""";"52N02'13""";0809065
"18E56'29""";"50N23'03""";2471011
"18E07'10""";"50N01'03""";1609032
"23E12'34""";"53N08'30""";2061011
"19E59'55""";"50N00'54""";1261011
"17E01'10""";"54N27'32""";2263011
"18E28'27""";"50N22'45""";2405052
"18E42'50""";"50N05'54""";2412015
"18E35'43""";"54N21'13""";2261011
"17E26'22""";"52N30'55""";3003062
"23E52'12""";"50N48'37""";0604011
"18E34'11""";"50N15'07""";3210035
"19E13'42""";"50N19'56""";1816122
"19E05'12""";"50N27'23""";2401052
"16E54'43""";"52N26'09""";3064011
"16E50'07""";"50N42'58""";0202074
"17E54'48""";"53N08'43""";0461011
"18E41'52""";"52N52'26""";0401011
"19E50'36""";"49N38'39""";1215011
"19E56'49""";"50N05'37""";1261011
"16E26'43""";"53N15'42""";3217011
"19E59'51""";"50N04'30""";1261011
"20E42'18""";"49N37'41""";1262011
"15E56'15""";"51N16'01""";0209011
"19E01'03""";"50N15'13""";2469011
"18E50'06""";"50N07'52""";2408011
"19E04'04""";"50N16'39""";2469011
"23E28'02""";"51N08'08""";0662011
"19E23'13""";"50N19'56""";2465011
"18E45'26""";"50N21'24""";2478011
"16E34'59""";"51N49'33""";1422072
"19E26'32""";"51N03'22""";1012011
"22E33'12""";"51N14'54""";0663011
"23E09'47""";"53N07'57""";2061011
"19E24'30""";"52N13'22""";1002011
"19E27'17""";"51N44'45""";1061011
"23E08'09""";"53N07'23""";2061011
"18E31'41""";"54N33'04""";2262011
"16E17'04""";"50N48'46""";0265011
"16E38'54""";"50N43'40""";0202021
"19E04'58""";"50N04'29""";2414011
"15E07'55""";"52N26'15""";3025022
"15E24'53""";"51N01'42""";0212014
"17E50'50""";"51N38'26""";3017011
"19E07'35""";"50N17'16""";2475011
"18E47'36""";"49N43'19""";2403021
"18E54'07""";"52N15'09""";3009064
"18E24'39""";"54N43'17""";2211031
"18E45'06""";"50N57'48""";2406024
"18E27'10""";"49N58'41""";1816115
"17E59'27""";"53N08'01""";0461011
"16E39'00""";"50N17'51""";0208064
"22E33'16""";"52N51'40""";2013094
"19E56'33""";"50N03'43""";1261011
"18E50'59""";"49N38'54""";2403031
"23E07'49""";"53N09'23""";2061011
"16E48'41""";"50N35'30""";0224054
"16E32'07""";"50N33'04""";0208041
"23E08'00""";"53N08'08""";2061011
"17E03'34""";"50N47'17""";0217044
"17E01'55""";"50N36'04""";0224064
"18E43'06""";"49N46'04""";2403062
"20E28'39""";"53N46'27""";2862011
"18E52'07""";"51N07'11""";1009014
"19E25'25""";"50N17'57""";2411042
"23E08'10""";"53N06'49""";2061011
"23E06'53""";"53N05'33""";2002052
"17E06'27""";"53N01'09""";3001054
"22E22'53""";"51N55'43""";0611011
"15E29'34""";"51N56'33""";0862011
"19E37'22""";"52N14'18""";1002114
"16E22'55""";"50N24'20""";0208011
"16E58'30""";"51N07'25""";0264011
"16E57'20""";"51N07'54""";0264011
"16E59'04""";"52N45'26""";3016024
"16E34'29""";"50N32'17""";0208041
"16E30'32""";"50N24'57""";0208051
"18E59'44""";"51N07'58""";1009044
"23E07'20""";"53N06'34""";2061011
"23E10'15""";"52N01'16""";0661011
"23E31'33""";"53N24'45""";2011084
"21E10'40""";"52N30'32""";1434052
"20E29'53""";"53N47'01""";2862011
"22E16'45""";"52N09'50""";1210062
"23E11'20""";"53N07'02""";2061011
"18E03'22""";"53N12'44""";0403062
"20E48'03""";"52N10'14""";1421021
"23E20'48""";"53N39'06""";2011014
"20E59'53""";"52N13'59""";1465011
"20E23'44""";"53N59'09""";2814034
"18E49'33""";"53N50'18""";2214024
"18E30'30""";"53N58'03""";2213031
"17E01'39""";"54N27'27""";2263011
"17E01'03""";"54N27'02""";2263011
"16E52'59""";"54N14'41""";2212054
"23E05'37""";"53N09'09""";2061011
"22E15'23""";"52N10'08""";1210062
"17E32'29""";"53N27'29""";0413024
"17E56'01""";"52N51'16""";0419014
"23E11'20""";"53N09'36""";2061011
"23E11'35""";"52N46'25""";2003011
"18E58'32""";"50N13'50""";2469011
"18E29'10""";"54N22'52""";2261011
"21E01'09""";"52N09'21""";1465011
"22E44'49""";"53N29'13""";2008014
"16E59'35""";"52N21'51""";3064011
"16E32'05""";"54N32'28""";0604072
"23E08'12""";"52N01'21""";0661011
"17E06'53""";"51N08'46""";0264011
"16E35'43""";"53N57'59""";3209034
"17E33'12""";"54N45'41""";2208021
"22E16'17""";"52N09'49""";1210062
"22E15'36""";"52N09'17""";1210062
"15E24'24""";"53N46'22""";3218044
"21E00'16""";"52N10'10""";1465011
"20E54'31""";"52N17'50""";1465011
"20E57'14""";"51N39'03""";1401014
"18E20'49""";"54N35'59""";2215011
"19E35'33""";"51N20'42""";1010102
"23E08'14""";"53N08'26""";2061011
"22E19'21""";"53N46'30""";2805022
"21E02'32""";"52N01'30""";1418045
"18E29'28""";"54N29'53""";2262011
"18E55'35""";"49N57'47""";2410054
"19E54'06""";"50N03'01""";1261011
"23E11'45""";"53N08'34""";2061011
"22E55'28""";"54N06'33""";2063011
"20E00'25""";"50N04'59""";1261011
"21E10'14""";"52N12'32""";1465011
"18E24'09""";"54N47'35""";2211044
"20E57'24""";"49N25'19""";0606052
"20E23'42""";"53N59'33""";2814034
"21E32'37""";"51N00'44""";2607022
"18E46'23""";"54N06'14""";2214011
"21E00'29""";"52N14'31""";1465011
"21E45'44""";"52N33'34""";1434072
"19E56'08""";"50N03'51""";1261011
"22E46'41""";"49N47'16""";1862011
"19E15'57""";"50N20'43""";2465011
"22E01'54""";"50N00'05""";1863011
"16E55'15""";"52N23'58""";3064011
"16E29'42""";"51N51'14""";3013052
"19E39'14""";"52N33'25""";1462011
"16E51'30""";"52N28'06""";3021152
"18E17'54""";"52N22'12""";3010124
"19E24'22""";"51N44'23""";1061011
"19E27'20""";"51N46'44""";1061011
"19E24'48""";"51N50'55""";1020031
"22E04'22""";"53N10'08""";2062011
"19E28'15""";"51N45'40""";1061011
"16E28'50""";"50N37'09""";0208112
"22E34'31""";"51N14'19""";0663011
"17E02'31""";"51N12'53""";0220042
"19E27'28""";"51N46'16""";1061011
"20E14'11""";"52N13'48""";1428011
"15E09'00""";"52N43'33""";0861011
"20E16'30""";"51N22'24""";1007044
"21E00'44""";"52N10'39""";1465011
"21E34'15""";"53N05'15""";1461011
"20E22'32""";"53N06'55""";1413011
"20E20'50""";"52N37'18""";1420011
"15E29'54""";"51N56'41""";0862011
"16E56'52""";"52N19'10""";3064011
"19E43'01""";"52N32'04""";1462011
"19E40'23""";"52N33'35""";1462011
"21E41'21""";"52N31'59""";1433054
"21E34'15""";"52N31'15""";1426072
"16E47'11""";"52N23'11""";3021052
"20E02'16""";"52N01'22""";1005092
"20E00'53""";"51N28'16""";1016092
"17E29'22""";"53N21'40""";0413044
"16E59'42""";"52N24'48""";3064011
"20E22'55""";"52N36'58""";1420011
"19E26'49""";"51N51'03""";1020092
"20E59'35""";"52N14'49""";1465011
"16E55'47""";"52N25'41""";3064011
"14E53'23""";"52N27'15""";0805034
"20E58'46""";"52N15'48""";1465011
"19E45'04""";"52N31'47""";1462011
"18E30'38""";"52N23'06""";3010104
"19E12'47""";"51N44'22""";1008062
"19E24'20""";"51N40'51""";1008052
"20E54'28""";"52N15'03""";1465011
"15E52'01""";"52N03'56""";0809044
"20E54'38""";"52N14'30""";1465011
"20E56'31""";"52N16'01""";1465011
"18E48'27""";"52N05'25""";0802042
"17E02'12""";"51N06'27""";0264011
"20E57'24""";"52N16'43""";1465011
"18E36'37""";"51N25'17""";1014114
"20E48'02""";"52N12'42""";1432064
"21E07'43""";"52N14'17""";1465011
"18E26'54""";"51N39'16""";1014024
"21E03'23""";"52N19'17""";1465011
"21E02'26""";"52N15'49""";1465011
"17E05'00""";"52N25'08""";3021164
"19E29'20""";"51N39'04""";1006104
"16E58'28""";"52N24'20""";3064011
"17E02'18""";"51N07'18""";0264011
"15E12'53""";"52N47'40""";3009064
"21E09'37""";"52N17'55""";1434041
"16E04'01""";"51N30'09""";0216044
"20E47'14""";"49N57'31""";1216134
"16E56'22""";"51N08'12""";0264011
"21E02'24""";"52N20'26""";1465011
"16E56'47""";"51N03'23""";0223044
"17E07'56""";"51N09'03""";0264011
"17E29'19""";"51N58'57""";1812022
"16E59'21""";"52N28'21""";3021042
"16E56'35""";"52N32'42""";3021152
"16E59'00""";"52N17'15""";2610032
"22E27'27""";"53N39'35""";2004011
"17E37'36""";"52N12'59""";0410055
"17E02'47""";"51N06'22""";0264011
"17E24'39""";"52N21'15""";0403032
"17E23'20""";"50N19'05""";1607014
"22E33'37""";"51N15'51""";0663011
"17E35'03""";"50N19'47""";1610044
"20E58'02""";"49N24'56""";0606052
"17E04'27""";"53N11'16""";0216055
"16E12'11""";"51N23'52""";0211011
"16E09'34""";"51N12'44""";0262011
"18E38'29""";"50N17'53""";2466011
"17E29'22""";"52N12'19""";3030024
"18E09'15""";"52N14'31""";3010014
"18E28'04""";"52N00'59""";3027011
"21E08'26""";"52N14'18""";1465011
"18E17'57""";"52N11'50""";3010062
"18E37'31""";"53N01'30""";0463011
"23E09'21""";"53N07'57""";2061011
"19E13'14""";"50N02'19""";1213011
"15E01'44""";"53N17'56""";3214011
"17E04'58""";"51N53'14""";3004052
"17E33'43""";"51N56'22""";3006025
"19E03'32""";"50N16'11""";2469011
"15E20'27""";"53N34'38""";3211012
"18E04'20""";"51N44'28""";3061011
"17E54'10""";"51N16'57""";3008022
"18E07'02""";"53N07'57""";0461011
"18E39'35""";"50N17'44""";2466011
"18E54'26""";"50N11'12""";2408021
"20E59'41""";"52N11'08""";1465011
"21E07'26""";"52N20'29""";1434021
"19E07'13""";"52N55'18""";0408052
"20E58'34""";"52N15'23""";1465011
"18E32'29""";"54N31'01""";2262011
"19E48'54""";"49N50'52""";1209074
"22E53'34""";"51N42'26""";0613032
"19E28'15""";"51N44'53""";1061011
"22E44'11""";"51N41'46""";0615082
"20E14'52""";"52N13'40""";1428011
"16E48'27""";"52N19'48""";2613012
"20E28'56""";"54N17'02""";2801021
"17E14'32""";"51N55'13""";3004014
"18E58'19""";"49N31'02""";2417112
"21E08'25""";"51N23'27""";1463011
"18E03'56""";"53N05'07""";0461011
"18E09'18""";"52N18'49""";3010032
"18E10'35""";"51N17'12""";1018074
"17E05'45""";"52N26'55""";3021165
"16E48'14""";"52N38'01""";3016015
"19E08'16""";"50N14'33""";2470011
"17E00'31""";"50N27'40""";1607074
"22E21'42""";"51N55'30""";0611011
"22E11'31""";"49N34'01""";1817011
"22E22'30""";"51N56'14""";0611011
"18E06'56""";"51N54'55""";1401015
"19E08'27""";"52N38'55""";0464011
"14E33'04""";"53N25'44""";3262011
"17E09'23""";"52N40'34""";0615032
"16E59'55""";"52N26'27""";2409024
"20E26'18""";"49N26'54""";1211062
"14E25'28""";"53N20'09""";3211022
"19E34'15""";"50N16'40""";1212054
"20E34'12""";"52N35'08""";1402035
"18E20'49""";"54N35'59""";2215011
"18E23'58""";"50N03'02""";2415011
"21E07'00""";"51N21'28""";1463011
"19E41'29""";"52N32'57""";1462011
"16E57'23""";"51N02'24""";0264011
"17E26'14""";"51N41'44""";3012044
"16E38'50""";"51N20'07""";0222034
"16E55'44""";"50N58'33""";0223052
"17E12'10""";"51N10'47""";3204045
"15E45'34""";"50N55'16""";0261011
"22E43'07""";"52N12'46""";1410024
"17E09'01""";"51N02'17""";0223084
"16E04'44""";"51N52'33""";0812014
"18E06'50""";"51N30'40""";3018034
"16E44'44""";"52N30'32""";1804092
"17E29'02""";"52N25'42""";3003024
"22E01'22""";"52N23'53""";1433011
"20E31'05""";"53N45'11""";2862011
"22E27'33""";"52N18'07""";3010062
"16E50'00""";"52N21'22""";3064011
"17E58'32""";"50N09'31""";1602014
"20E57'14""";"51N39'03""";1401014
"21E06'07""";"52N14'25""";1465011
"22E35'33""";"49N25'16""";1801084
"18E04'27""";"51N25'00""";3018022
"14E27'50""";"53N32'48""";3211045
"16E52'46""";"51N04'29""";0223045
"20E51'44""";"51N51'56""";1406054
"20E00'42""";"51N32'37""";1016011
"21E08'46""";"51N23'50""";1463011
"20E44'03""";"50N52'04""";2604062
"19E28'50""";"51N45'10""";1061011
"18E34'48""";"50N06'29""";2473011
"18E31'55""";"50N06'02""";2473011
"21E12'39""";"52N14'36""";1465011
"16E39'40""";"51N46'55""";3013044
"16E48'58""";"51N45'24""";3004074
"19E07'05""";"50N49'36""";2464011
"15E49'01""";"51N43'12""";0804024
"16E58'09""";"51N39'43""";3022034
"16E40'56""";"51N54'16""";2213072
"19E18'38""";"51N49'26""";1020044
"22E33'37""";"51N15'51""";0663011
"21E00'45""";"52N14'10""";1465011
"23E28'25""";"52N02'07""";0601192
"20E46'08""";"52N08'20""";0603082
"22E16'54""";"51N37'07""";1206072
"23E15'51""";"50N42'50""";0410055
"16E46'58""";"52N25'04""";3021172
"21E01'04""";"52N05'28""";1418044
"16E40'19""";"52N27'37""";3021172
"16E45'09""";"52N26'26""";3021172
"16E47'49""";"52N25'16""";3021172
"18E36'34""";"50N34'43""";2413052
"20E53'19""";"52N11'11""";1465011
"16E50'06""";"52N34'04""";3021152
"16E15'47""";"52N08'13""";3005044
"19E21'43""";"51N44'30""";1008011
"18E43'09""";"54N40'58""";2211021
"19E30'25""";"51N46'16""";1061011
"21E05'38""";"51N02'55""";2611011
"19E28'04""";"51N44'00""";1061011
"17E19'44""";"52N44'26""";3028042
"17E28'31""";"52N07'18""";3204045
"19E33'27""";"50N21'05""";0203022
"16E20'27""";"52N07'10""";2212082
"20E28'13""";"49N54'45""";1201064
"16E34'21""";"52N30'39""";3024032
"16E50'24""";"52N48'29""";3016032
"21E32'26""";"50N29'54""";1820014
"16E31'31""";"52N42'04""";3024011
"19E09'52""";"52N15'43""";1002044
"21E14'12""";"52N20'32""";1434124
"17E54'43""";"52N10'00""";3023084
"19E10'04""";"50N17'48""";2475011
"20E55'49""";"52N24'12""";1408011
"18E46'53""";"50N18'27""";2478011
"17E41'14""";"52N10'06""";3030044
"17E05'00""";"52N25'08""";3021164
"18E18'04""";"52N04'51""";3027074
"17E36'26""";"50N29'15""";1607034
"18E57'52""";"51N41'14""";3007012
"19E19'54""";"51N44'46""";1008011
